id,date,text
Deborah Lee 💙,2021-10-04 09:52:35+00:00,RT @amazing_physics: This is a painting by the Spanish painter Sergi Cadenas. It ages from the angle you look at it. https://t.co/Ov3IKN4920
Deborah Lee 💙,2021-10-04 07:32:32+00:00,@drmdsmith @FinchleyRFC Agreed.
Deborah Lee 💙,2021-10-04 06:56:00+00:00,"@drmdsmith @FinchleyRFC Clubs are quick to defend their position by pointing out that coaches are volunteers, which… https://t.co/0gjS9sXIIC"
Deborah Lee 💙,2021-10-04 06:14:10+00:00,@drmdsmith @FinchleyRFC That’s quite damaging for their confidence. In my lad’s day they’d stop the game and mix the teams up.
Deborah Lee 💙,2021-10-03 11:47:55+00:00,@JamesK__1 @LeicesterTigers @Saracens I love this tweet.
Deborah Lee 💙,2021-10-03 11:27:11+00:00,@rachaelphillips I’ll take that 🤣😂
Deborah Lee 💙,2021-10-03 11:26:07+00:00,"@RugbySaracens @Saracens We can’t win every game, we just need to win the important ones 👍🏻"
Deborah Lee 💙,2021-10-03 11:24:42+00:00,@rachaelphillips You think?! 😂
Deborah Lee 💙,2021-10-03 11:21:14+00:00,@rachaelphillips And great for when you’re heavily pregnant! I was using mine up to the day Ben was born 😬
Deborah Lee 💙,2021-10-03 08:18:35+00:00,"@sussexfox1 @C_Kneer Entirely agree. We seem to be going backwards on this issue, which is deeply worrying."
Deborah Lee 💙,2021-10-03 08:12:28+00:00,"RT @colinmcfarlane: ⭐️WHAT AN AMAZING SIGHT &amp; A BRILLIANT STATEMENT⭐️

5000 hand knitted blankets in Duomo square today in Milan in support…"
Deborah Lee 💙,2021-10-03 08:09:25+00:00,RT @C_Kneer: Read the room. Women are angry. Stop teaching them to avoid male violence. Address male violence.
Deborah Lee 💙,2021-10-03 08:08:10+00:00,"RT @DMinghella: 11,256 deaths since ""freedom day"". RIP."
Deborah Lee 💙,2021-10-02 18:33:10+00:00,@CCLeicsPolice Hmmm….!
Deborah Lee 💙,2021-10-02 18:25:34+00:00,@arthistorynews @peterjukes Didn’t get enough retweets as a Remainer.
Deborah Lee 💙,2021-10-02 17:32:41+00:00,@sbeat75 @NHSMillion @mags80oc Love this 💙💙💙
Deborah Lee 💙,2021-10-02 16:57:17+00:00,RT @NHSMillion: Honest tweet now. This account is run by frontline NHS staff. There’s just 3 of us. We have tried our best to get out what…
Healthcare Workers' Foundation 💙,2021-10-05 18:23:31+00:00,"RT @sbattrawden: A little while I found a junior doctor crying in a cupboard at a hospital. There was no doctor’s mess, no on call room or…"
Healthcare Workers' Foundation 💙,2021-10-05 18:22:47+00:00,The son of a nurse who died with COVID-19 is among the first to benefit from a memorial bursary that we have been a… https://t.co/Y2RGYekJpf
Healthcare Workers' Foundation 💙,2021-10-05 18:18:05+00:00,RT @kj_hackett: The children of nurses and other healthcare staff who died with COVID-19 are receiving their first payments from a charitab…
Healthcare Workers' Foundation 💙,2021-10-04 17:34:30+00:00,"We know that a huge number of NHS staff out there are really struggling.

If you’re one of them, please know that y… https://t.co/jljcPKXUZq"
Healthcare Workers' Foundation 💙,2021-10-04 17:29:23+00:00,"RT @theHWF: Sadly we know that thousands of NHS staff are having to cope with poor working conditions.

Our charity works hard to provide q…"
Healthcare Workers' Foundation 💙,2021-10-03 10:37:11+00:00,"Our survey of over 1,000 NHS staff found that 95% have nowhere to sleep if too tired to drive

That’s despite a num… https://t.co/c3eXgPPSxZ"
Healthcare Workers' Foundation 💙,2021-10-02 18:14:49+00:00,"RT @DrDomPimenta: @theHWF research with @NHSMillion on NHS staff was truly shocking;
&gt; 1 in 3 have no staffroom at all
&gt; 80% have nowhere t…"
Healthcare Workers' Foundation 💙,2021-10-02 12:57:43+00:00,"Sadly we know that thousands of NHS staff are having to cope with poor working conditions.

Our charity works hard… https://t.co/7poYhHkwXP"
Healthcare Workers' Foundation 💙,2021-10-02 12:51:19+00:00,"RT @NHSMillion: HELP NEEDED:

We’re calling on the government to make it compulsory for NHS staff to have appropriate places to eat, rest a…"
Healthcare Workers' Foundation 💙,2021-10-02 12:50:53+00:00,"RT @NHSMillion: 34% of NHS staff have told us they don’t have access to a staff room

We think they deserve so much better, so we’re raisin…"
Healthcare Workers' Foundation 💙,2021-10-01 19:22:49+00:00,"80% of on call NHS staff have told us  they still don’t have somewhere suitable to rest and sleep overnight

That’s… https://t.co/1aosYJjUrP"
Healthcare Workers' Foundation 💙,2021-10-01 19:15:39+00:00,"RT @NHSMillion: Heartfelt plea. NHS staff are having an awful time right now. They’ve had an awful time for 18 months. The thought that 1,0…"
Healthcare Workers' Foundation 💙,2021-10-01 11:40:33+00:00,RT @doctorsham_: Just bought a sleeping bag for the floor because trying to sleep on a wheelie office chair just ain’t working anymore 🤣
Healthcare Workers' Foundation 💙,2021-09-30 18:06:27+00:00,"We’re proud to create staff rooms for NHS staff

But we also recognise the need for long-term solutions

That’s why… https://t.co/lEEMpZ1MwE"
Healthcare Workers' Foundation 💙,2021-09-30 08:36:16+00:00,"Shocking data has shown:

* 34% of NHS staff don’t have a staff room

* 56% don’t have a proper changing area

* 80… https://t.co/xMLzbaCMzp"
Healthcare Workers' Foundation 💙,2021-09-29 17:29:10+00:00,"We’re launching the results of our Alternative NHS Staff Survey tomorrow.

There are some really worrying figures i… https://t.co/fguOmy9Fep"
Healthcare Workers' Foundation 💙,2021-09-28 18:44:43+00:00,"We’d like to say a big thank you to all the NHS staff who are working tonight.

Especially those who don’t always g… https://t.co/scLTzOJSqU"
Healthcare Workers' Foundation 💙,2021-09-27 18:25:02+00:00,We are looking for a Deputy CEO to help us deliver our strategy and provide support for thousands more healthcare s… https://t.co/xDavNiLxOc
Healthcare Workers' Foundation 💙,2021-09-26 19:44:13+00:00,"RT @DrDomPimenta: @theHWF is looking for a new deputy CEO to deliver our strategy for the charity long into the future.

If you are a skill…"
Healthcare Workers' Foundation 💙,2021-09-26 19:43:56+00:00,"RT @RoaringNurse: 21 years ago I came to UK with £50 in my pocket &amp; a suitcase full of dreams.
Has been an incredible journey.
My new book…"
Eve Mayer,2021-09-20 02:21:40+00:00,"I'm not completely sold on being ready for another week. But, screw it, let's go anyway."
Eve Mayer,2021-09-02 13:37:49+00:00,"When the state of the world makes me feel weary, I step up my kindness to people and I make sure to include myself on that list."
Eve Mayer,2021-08-18 14:58:50+00:00,@innovatesocialm Done!
Eve Mayer,2021-08-16 12:02:19+00:00,@RachelSHewitt Thank you so much!  Please dm me!
Eve Mayer,2021-08-10 18:29:43+00:00,Hiring? I have a past #Assistant who is smart with 2 years virtual assistant experience. She is a single Mom with a… https://t.co/8ys7mBkpwb
Eve Mayer,2021-08-10 18:00:14+00:00,"@cherble2010 Ahhh, thank you Rockstar!"
Eve Mayer,2021-08-09 02:15:02+00:00,"Ohhhhh, I do better when I focus on one giant goal at time!

Only took me 47 years to get here."
Eve Mayer,2021-08-06 22:35:48+00:00,@Annette41954170 @VHGHotels @Marriott I hear that! It feels so good to help kind people!
Eve Mayer,2021-08-04 18:49:10+00:00,Just had a wonderful experience on the phone with Tenisha at the front desk of the Kinley hotel in Cincinnati who w… https://t.co/RYFSSbProo
Eve Mayer,2021-08-03 00:42:07+00:00,@Annette41954170 You both sound like groovy people!
Eve Mayer,2021-08-02 17:42:08+00:00,Have you thanked your employee lately for doing an outstanding job?
Eve Mayer,2021-07-30 00:05:11+00:00,"Bereavement days are for the living. Not for the dead. 

Stop prescribing exact number of days off needed for an em… https://t.co/j6aErqfN6g"
Eve Mayer,2021-07-26 19:41:36+00:00,@normalgutz Yeah I hear that. It is possible I am discovering my lazy side in this journey of self exploration.
Eve Mayer,2021-07-26 18:23:36+00:00,"Ive decided to work less and watch more tv. 

The chances of success in this seem high."
Eve Mayer,2021-07-26 13:58:46+00:00,I kinda like getting older
Eve Mayer,2021-07-24 02:28:31+00:00,RT @jdoles99: Thank you @EveMayerMedia and the Diversity Crew for hosting such a wonderful event! https://t.co/mBXQd2wGSW
Eve Mayer,2021-07-23 11:46:03+00:00,Our first in person event for Diversity Crew is today in Rochester Minnesota and I'm so excited. The local news  ev… https://t.co/JUqDCNdDds
Eve Mayer,2021-07-19 00:17:04+00:00,@djhornsby You are better than good. You are the best!
Eve Mayer,2021-07-18 18:28:58+00:00,"@ubathediplomat Proud of you taking care of that precious mind. Im in therapy too, taking care of mine."
Eve Mayer,2021-07-18 18:26:33+00:00,@ubathediplomat That stinks!
Eli Langer,2021-10-05 20:13:47+00:00,@YeahThatsKosher Sushi Metsuyan - Cedarhurst
Eli Langer,2021-10-05 14:53:09+00:00,"@Michael1979 Sir Michael, this is out of my hands now. It’s up to corporate."
Eli Langer,2021-10-05 03:05:10+00:00,@Michael1979 I have sad news to share. https://t.co/jDrNPMpPOA
Eli Langer,2021-10-04 20:29:31+00:00,"My gut keeps asking me if the outage at Facebook, Instagram, Whatsapp is a coordinated attack from the inside and l… https://t.co/siJid55sA4"
Eli Langer,2021-10-04 20:02:55+00:00,Y21K
Eli Langer,2021-10-04 19:56:28+00:00,RT @jacklanger: @EliLanger you were fire in this episode. 🔥
Eli Langer,2021-10-04 18:15:17+00:00,@AkivaTepper @mzelenetz @n8wiener @Irachafetz @sj130rn @skolnick_d @AdirFarbman @Medicdouble8 @FourChai You guys se… https://t.co/228qNxyyeh
Eli Langer,2021-10-04 17:35:23+00:00,@mzelenetz @AkivaTepper @n8wiener @Irachafetz @sj130rn @skolnick_d @AdirFarbman @Medicdouble8 @FourChai Was the stapler claimed yet
Eli Langer,2021-10-04 17:09:34+00:00,@Irachafetz @AkivaTepper Yes. @sj130rn @skolnick_d @AdirFarbman @Medicdouble8 @FourChai @mzelenetz
Eli Langer,2021-10-03 04:40:08+00:00,@NachmanJosh @TheRealArieh @aimhumor Good point Josh. Has Arieh retracted?
Eli Langer,2021-10-01 11:28:40+00:00,@jacklanger @volodarik I don’t. I’ve been waiting 10 days for a client Instagram account to be reactivated. It’s a total joke. $FB
Eli Langer,2021-09-27 14:36:41+00:00,"@BuddyLo21034073 Public is EXCELLENT.

https://t.co/kLUTx9ZIPt"
Eli Langer,2021-09-27 14:36:14+00:00,"@FollowRachelle Stay away from Robinhood.

The Public app is fantastic.

https://t.co/kLUTx9I7qT"
Eli Langer,2021-09-26 15:56:54+00:00,@aimhumor @thequeenszoo It’s the Passaic part of the five boroughs.
Eli Langer,2021-09-26 15:50:55+00:00,@aimhumor We are heading to @thequeenszoo. It’s in Queens.
Eli Langer,2021-09-26 00:06:52+00:00,@NassauExecutive Thank you for visiting!
Eli Langer,2021-09-15 00:47:51+00:00,Crushing. Norm Macdonald was a legendary comedic genius. Loved when he joined Conan. https://t.co/XVFtwwQlim
Eli Langer,2021-09-05 13:24:48+00:00,@Neal_Freyman Came here from the e-mail to tell you well done. Shana Tova to you!
Eli Langer,2021-09-01 22:14:34+00:00,@Michael1979 Nope. Yellow is the highest.
Eli Langer,2021-09-01 20:55:10+00:00,@Michael1979 Don’t forget your Orange karate belt.
Harvesting Media,2021-06-09 16:49:29+00:00,"This website should win an award or something.

https://t.co/Qvlp6ESYVU

The song will ONLY play if your eyes are c… https://t.co/dde2nG03H8"
Harvesting Media,2021-04-22 19:01:32+00:00,"Dear Mark,

Please log onto https://t.co/s7VJ6Yk29W (or the company’s official mobile app) and we can arrange for t… https://t.co/pFy4C8Z9xy"
Harvesting Media,2021-03-11 16:29:21+00:00,RT @EliLanger: @abarrallen I would go one step further and say this is why documentation of process is so important. So much of what we do…
Harvesting Media,2021-03-11 16:28:50+00:00,"Remind us again why supermarkets are spending hundreds of millions of dollars annually to design, print and distrib… https://t.co/06de2uwhiW"
Harvesting Media,2020-11-04 17:37:01+00:00,Let’s grow. 🌾 https://t.co/xiznLHqaql
Harvesting Media,2020-02-14 16:07:48+00:00,🙌🏻 https://t.co/RQdHO00Q0Y
Harvesting Media,2019-09-17 23:00:25+00:00,"RT @jacklanger: Just met Stu Landesberg the CEO of @grovecollab at the @Groceryshop event. Stu is down to earth, real and humble.

""I hope…"
Harvesting Media,2019-09-17 22:32:56+00:00,"GroceryShop employee came over to my table after my 14th meeting &amp; he says, “I just want you to know. I’ve seen you… https://t.co/fRZTZ45aBz"
Harvesting Media,2019-09-16 18:43:12+00:00,@OmniTalk @facebook @Groceryshop @EliLanger Possibly. Retailers likely don’t know where to turn to take action.
Harvesting Media,2019-09-16 16:52:28+00:00,@OmniTalk @facebook @Groceryshop I think supermarket owners all know this and they usually shake their head in agre… https://t.co/o6sX5mulCM
Harvesting Media,2019-09-16 16:50:32+00:00,@joshua_schall @HEB @facebook This is so smart!
Harvesting Media,2019-09-16 16:47:22+00:00,@EdgeAscential @ideaconnect2 @Groceryshop @VenetianVegas 🖐🏻
Harvesting Media,2019-09-16 16:46:57+00:00,‘We are fast approaching a future where circulars don’t impact people’s purchases because the internet will do it f… https://t.co/bWE3PMTcc8
Harvesting Media,2019-09-16 16:43:27+00:00,"@Meg_Major @facebook #Groceryshop19 is the more used hashtag. Same hashtag, just drop the 20. :-)"
Harvesting Media,2019-09-16 16:42:34+00:00,"“The phone is disrupting the [supermarket] circular.” 

- Facebook’s Eva Press

#groceryshop19 $fb https://t.co/GgBmB48smt"
Harvesting Media,2019-09-16 13:57:31+00:00,"Good morning, Vegas! #GroceryShop19, let’s do this!"
Harvesting Media,2019-09-16 13:56:44+00:00,"@pamerlichman haha, same for our team. #NewYorkTime"
Harvesting Media,2019-09-16 07:13:47+00:00,We ready. #GroceryShop19 https://t.co/jnNDbiCdAs
Harvesting Media,2019-09-15 22:31:28+00:00,RT @EliLanger: BREAKING: Instacart announces at #GroceryShop in Vegas that it is not going public next year. 🤐 Rep says it will go public e…
Harvesting Media,2019-09-13 19:46:52+00:00,🏆 https://t.co/R7UPQ4ZlmO
Aaron Lee,2021-10-05 16:21:09+00:00,@goatstory I can’t wait!
Aaron Lee,2021-10-05 13:27:53+00:00,"RT @AskAaronLee: How to Make Dirty Chai Latte at Home with @flairespresso

🔥 https://t.co/ZmIq3kaGkN https://t.co/piP3r9zFIG"
Aaron Lee,2021-10-05 11:35:00+00:00,"How to Make Dirty Chai Latte at Home with @flairespresso

🔥 https://t.co/ZmIq3kaGkN https://t.co/piP3r9zFIG"
Aaron Lee,2021-10-05 10:38:00+00:00,@ippanpipo16123 @Agorapulse Indeed Twitter was the winner! 💪
Aaron Lee,2021-10-05 08:41:32+00:00,"We're hiring for a customer care hero at @Agorapulse. 

Apply now as we're closing our application soon… https://t.co/NgHdeRopqN"
Aaron Lee,2021-10-04 16:21:37+00:00,@KKMPutrajaya @Khairykj https://t.co/XN61miQ3Fs
Aaron Lee,2021-10-04 16:19:04+00:00,"Whatsapp, Facebook and Instagram are down now...

Twitter people are like..

#facebookdown https://t.co/MybLOeOQmr"
Aaron Lee,2021-10-04 04:46:48+00:00,RT @AskAaronLee: How to Make Dirty Chai Latte at Home https://t.co/ZmIq3kaGkN
Aaron Lee,2021-10-04 02:48:52+00:00,How to Make Dirty Chai Latte at Home https://t.co/ZmIq3kaGkN
Aaron Lee,2021-10-04 02:48:24+00:00,@iqseo @flairespresso That works!
Aaron Lee,2021-10-04 02:46:18+00:00,@BluesManStew That’s so cool
Aaron Lee,2021-10-03 13:10:03+00:00,@JenAriesQueen @flairespresso https://t.co/01zn4KMobV
Aaron Lee,2021-10-03 12:52:33+00:00,I still enjoy this simple coffee setup. https://t.co/TfJ7SQ3hvG
Aaron Lee,2021-10-03 10:54:31+00:00,RT @AskAaronLee: How to Make the Dirty Chai Latte at Home https://t.co/ZmIq3kaGkN
Aaron Lee,2021-10-03 09:14:13+00:00,How to Make the Dirty Chai Latte at Home https://t.co/ZmIq3kaGkN
Aaron Lee,2021-10-02 15:23:04+00:00,@ring I can’t wait for this! Need this to be added to my ring family
Aaron Lee,2021-10-02 08:24:13+00:00,"RT @AskAaronLee: If you’re an online shopper, do you shop on your computer or mobile?"
Aaron Lee,2021-10-02 07:42:01+00:00,@YahboomT Thanks! What’s the standby time?
Aaron Lee,2021-10-02 06:18:33+00:00,"@YahboomT do you have any bots that can self charge? Or what’s the best one with the longest standby time? 

I need… https://t.co/wPGTSUeXJ4"
Aaron Lee,2021-10-02 03:23:23+00:00,@Grape_soda That’s cool!
Agorapulse,2021-10-05 20:55:11+00:00,@HiRiseInc Appreciate the share Kimberly McCoy! -deb
Agorapulse,2021-10-05 20:55:06+00:00,@1827News Appreciate the share 1827 Marketing News! -deb
Agorapulse,2021-10-05 20:54:46+00:00,@GrowMap You ROCK! Thank you so much for the shout out! 😀 Let us know if there is any way that we can help you! -deb
Agorapulse,2021-10-05 20:54:22+00:00,@Ber_marketing Appreciate the share Marketing Berlin! -deb
Agorapulse,2021-10-05 20:54:04+00:00,"@JonathanDGaby Thank you Jonathan D Gaby so much for the shout out! If you need anything, we are here to support you! -deb"
Agorapulse,2021-10-05 20:53:17+00:00,@JoshLexington Thanks so much for sharing our post Josh! Really appreciate it. -deb
Agorapulse,2021-10-05 20:53:06+00:00,@NathalieGregg Thanks for sharing with your audience Nathalie! -deb
Agorapulse,2021-10-05 20:52:56+00:00,@KDHungerford Appreciate the share Kelly Hungerford! -deb
Agorapulse,2021-10-05 20:52:51+00:00,@Kingsma_BE Thanks for sharing with your audience Kingsman! -deb
Agorapulse,2021-10-05 20:52:45+00:00,@babey_y Appreciate the share K.Y. Babey 🇨🇲! -deb
Agorapulse,2021-10-05 20:52:40+00:00,@DVOagency Appreciate the share DVO! -deb
Agorapulse,2021-10-05 20:52:31+00:00,@NealSchaffer Appreciate the share Neal! -deb
Agorapulse,2021-10-05 20:48:01+00:00,@webincomeguy Thanks for sharing with your audience Web Income Guy! -deb
Agorapulse,2021-10-05 20:47:55+00:00,@pipinghotdigitl Thanks for sharing with your audience pipinghotdigital! -deb
Agorapulse,2021-10-05 20:47:45+00:00,@Ronda_Bowen Appreciate the share Ronda Bowen! -deb
Agorapulse,2021-10-05 20:47:35+00:00,@UniTelVoice Appreciate the share UniTel Voice! -deb
Agorapulse,2021-10-05 20:47:26+00:00,@lttlewys Happy to have you send in your info! -deb
Agorapulse,2021-10-05 20:45:56+00:00,@buzzcrowd Appreciate the share Buzz Crowd 🐝! -deb
Agorapulse,2021-10-05 20:45:50+00:00,RT @buzzcrowd: How to Stay Focused as a Social Media Manager and Remain Motivated via @agorapulse https://t.co/fzabmBWnmo
Agorapulse,2021-10-05 20:45:41+00:00,@jaimeshine @canva Hey Jamie...we'd love for you to give Agorapulse a spin! Here's a free demo/trial… https://t.co/lohMhGp2IE
Ann Tran,2021-10-04 23:08:35+00:00,"Why superbusiness minisuites are the future of luxury flying
https://t.co/vrkUpnNHkz"
Ann Tran,2021-10-02 01:40:30+00:00,"Croatia’s 5 Best Hikes for Views and Waterfalls 💦 

https://t.co/hKInFBkR2w https://t.co/lbmGrw7fV4"
Ann Tran,2021-09-29 02:41:26+00:00,"Norway’s Most Popular Outdoor Sports — Hiking, Skiing, and More

https://t.co/G232tVEfnG https://t.co/y0XIqHmn5s"
Ann Tran,2021-09-29 00:42:06+00:00,"Washington D.C. — Ten Best Fall Foliage Photography Spots 🍁🍂
https://t.co/c43MAqyDec https://t.co/t4Xmu4dbcv"
Ann Tran,2021-09-28 15:51:10+00:00,Morning coffee with a view ☕️ https://t.co/dAh1aNejaw
Ann Tran,2021-09-24 07:33:56+00:00,"London Calling: Gardens Are Always in Bloom

https://t.co/ZllEGikh1p https://t.co/6eaJXGcQK4"
Ann Tran,2021-09-24 01:08:19+00:00,"Scotland’s best garden is at Inveraray Castle 🏰 

https://t.co/vSpkzAHDjS https://t.co/FtLkteTctM"
Ann Tran,2021-09-22 20:11:33+00:00,"Happy Fall 🍁🍂

Washington D.C. — Ten Best Fall Foliage Photography Spots

https://t.co/c43MAqQe5K https://t.co/SBSyErGiNE"
Ann Tran,2021-09-21 13:53:13+00:00,"Morning walk 🏝 @WrightsvilleNC 

#WrightsvilleBeach #MyWBAdventure
#sponsor https://t.co/v4fV9XYoL5"
Ann Tran,2021-09-21 03:04:21+00:00,"Where to go to kick off your leaf peeping season?

https://t.co/c43MAqQe5K

#WashingtonDC #travel https://t.co/YEaYRQwgAW"
Ann Tran,2021-09-20 14:39:35+00:00,"A perfect dose of beauty @WrightsvilleNC 
#MyWBAdventure #sponsor https://t.co/yQ23z2GPgv"
Ann Tran,2021-09-19 19:32:17+00:00,"More than a century of gardens by the sea @WrightsvilleNC 

#MyWBAdventure  #sponsor https://t.co/CMhsYRgy0T"
Ann Tran,2021-09-18 13:18:41+00:00,"Morning run 🏃🏻 🏃‍♀️ @WrightsvilleNC 
#MyWBAdventure #sponsor https://t.co/9dkSF11iqa"
Ann Tran,2021-09-18 00:59:20+00:00,An early Fall weekend getaway with @WrightsvilleNC #MyWBAdventure #sponsor https://t.co/YisEVeYdYu
Ann Tran,2021-09-17 14:20:28+00:00,Find your inner quiet space @wrightsvillenc  #wrightsvillebeach #MyWBAdventure #sponsor https://t.co/jTrGyVAjqV
Ann Tran,2021-09-14 00:52:05+00:00,"Fall Vibes at These 5 Pumpkin Patches in the D.C. Area
https://t.co/infe3amMs9
#pumpkinpatches #WashingtonDC https://t.co/Y91FOqyoHg"
Ann Tran,2021-09-07 22:56:44+00:00,“Flowers are like friends; They bring color to your world.” https://t.co/W1GtvLOhvb
Ann Tran,2021-09-04 20:55:48+00:00,Fluttering about... https://t.co/7wNn6exz2B
Ann Tran,2021-09-01 16:27:16+00:00,Hello September https://t.co/x5mY0XzPuA
Ann Tran,2021-08-27 01:55:44+00:00,"The Best Coffee in the World: Top 10 Growing Countries ☕️ 
https://t.co/0YHFo8nT22 https://t.co/Y9QCb2ewvX"
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Pam Moore,2021-09-26 01:23:25+00:00,Wow.  I have no words to describe how incredible #FunnelHackingLive event was! Thank you @russellbrunson… https://t.co/O2cmlW0oYD
Pam Moore,2021-09-25 18:10:58+00:00,Incredible Energy!! Day 4 ready for @TonyRobbins Woo hoo! #Godisindahoyse #FHL2021 @clickfunnels @russellbrunson… https://t.co/rjhj9CELTU
Pam Moore,2021-09-24 18:52:58+00:00,2/3 of God’s name is GO! Do it NOW! #FHL2021 #@eileenwild https://t.co/y8fmSI8oWD
Pam Moore,2021-09-24 16:21:08+00:00,@tiersky Yesss!
Pam Moore,2021-09-24 14:36:13+00:00,@DavidGilbertVO @pedromadao @MktgNutz @clickfunnels Yes! It’s incredible. Pedro rocked it!
